countryCode,usageType,domain,isp,totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass
PH,Fixed Line ISP,parker.com,"Mckee, Gardner and Davenport",8,6,1736450164.0,False,True,20,0.0
ZW,Business,martinez.com,"Tran, Jordan and Williams",6,3,1736038062.0,True,True,20,0.0
MM,Fixed Line ISP,carroll.com,Nolan-Flynn,4,4,1743398009.0,True,True,20,0.0
DK,Residential,clark-floyd.org,Nolan and Sons,7,5,1737611532.0,True,False,0,0.0
MN,Fixed Line ISP,morris.net,"Wright, Garcia and Deleon",3,0,1743196792.0,False,True,20,0.0
MH,Residential,leon-moyer.com,Dickson-Brady,1,8,1742762403.0,False,True,20,0.0
GE,Business,miller.com,Hancock and Sons,5,9,1740029856.0,False,False,0,0.0
SV,ISP,cardenas.com,Johnson-Doyle,8,3,1739134771.0,False,True,20,0.0
IQ,ISP,drake.com,Patton-Jenkins,0,7,1741548929.0,False,False,0,0.0
ME,Fixed Line ISP,sanchez.org,"Shields, Cochran and Adams",9,4,1743182452.0,False,False,0,0.0
KZ,Residential,gibson.org,"Rodriguez, Brennan and Garrison",6,7,1738794489.0,False,False,0,0.0
KH,Data Center/Web Hosting/Transit,higgins.info,Gonzalez Group,9,0,1739515624.0,True,True,20,0.0
BN,Data Center/Web Hosting/Transit,sanchez-douglas.com,Torres-Pope,8,7,1741943634.0,True,True,20,0.0
UZ,Data Center/Web Hosting/Transit,osborne.com,Walker Ltd,9,3,1736382013.0,False,True,20,0.0
ZW,ISP,holmes.com,Ross LLC,8,1,1740541657.0,False,True,20,0.0
DO,ISP,anderson-marshall.net,Rasmussen LLC,9,5,1736471558.0,False,True,20,0.0
SN,Residential,larson.org,May-Ross,2,1,1739909635.0,False,False,0,0.0
ZA,Fixed Line ISP,mcclain.info,"Rivera, Johnson and Wiley",4,4,1736789795.0,False,False,0,0.0
HN,Data Center/Web Hosting/Transit,manning.info,White-Estes,7,1,1741015152.0,True,False,0,0.0
DK,Residential,walton-larsen.com,Johnson-Carlson,7,2,1742548147.0,False,False,0,0.0
PL,Residential,washington.com,Chandler-Edwards,3,5,1738977858.0,False,True,20,0.0
MU,Fixed Line ISP,nelson.net,"Joyce, Wilson and Lam",0,0,1736297523.0,False,False,0,0.0
IR,Residential,taylor.biz,Scott Ltd,0,5,1740634981.0,True,False,0,0.0
DZ,Fixed Line ISP,hernandez.com,Smith-Frost,3,2,1740433025.0,True,True,20,0.0
FM,Business,owens.biz,"Mcdaniel, Bentley and Mclaughlin",5,6,1736192266.0,True,False,0,0.0
TH,Fixed Line ISP,shah.org,Diaz Inc,7,1,1739318700.0,True,True,20,0.0
GN,Data Center/Web Hosting/Transit,woods-bender.com,"Mccall, Hanson and Alvarado",5,5,1741226782.0,False,True,20,0.0
LA,Data Center/Web Hosting/Transit,castaneda-ashley.biz,Cortez LLC,8,7,1736766260.0,True,True,20,0.0
LR,Fixed Line ISP,adkins.com,"Parker, Ortiz and Powell",8,0,1737655985.0,True,False,0,0.0
BG,Business,robinson-graham.com,Spencer-Lee,1,8,1738116555.0,True,False,0,0.0
GT,Business,rogers-shelton.biz,"Bentley, Byrd and Orr",9,4,1737859150.0,True,False,0,0.0
AU,Data Center/Web Hosting/Transit,martin.org,"Carroll, Sullivan and Bass",0,4,1742807781.0,True,False,0,0.0
KW,Business,johnson.com,Mitchell-Jordan,1,4,1738312286.0,False,False,0,0.0
MZ,Residential,day.info,"Lawson, Morris and Ramos",4,5,1743438002.0,True,False,0,0.0
IQ,ISP,williams.com,"Lewis, Kennedy and Santana",3,1,1742387538.0,True,True,20,0.0
BI,Residential,gibson.biz,"Jackson, Miller and Robertson",3,5,1738966125.0,True,True,20,0.0
GH,Data Center/Web Hosting/Transit,walton-decker.com,"Harvey, Davis and Crane",8,3,1741547912.0,False,False,0,0.0
TN,Business,ruiz.net,Chambers and Sons,7,7,1742648281.0,False,False,0,0.0
VC,Fixed Line ISP,cooke.com,Hernandez Inc,5,8,1741838386.0,False,True,20,0.0
KW,ISP,jones.com,Riggs PLC,0,8,1738406596.0,False,True,20,0.0
GH,Fixed Line ISP,gonzalez.org,Gibson Ltd,1,7,1738337861.0,False,True,20,0.0
TD,Data Center/Web Hosting/Transit,allen.com,"Lee, Horton and Snyder",5,2,1739467808.0,False,False,0,0.0
SB,Business,gould.com,Hernandez Ltd,1,9,1737951131.0,False,False,0,0.0
MY,Fixed Line ISP,obrien.com,Stafford Inc,9,3,1737629473.0,False,False,0,0.0
BA,Fixed Line ISP,oconnell.org,Robinson-Brock,4,0,1736296323.0,True,True,20,0.0
PK,ISP,hickman.biz,"Holmes, Williams and Wright",4,8,1737370276.0,True,False,0,0.0
CV,ISP,david-gonzalez.org,Bryant Group,5,4,1736811588.0,False,False,0,0.0
IN,Business,rivas.com,"Schmidt, Hansen and Stewart",5,5,1742212385.0,True,False,0,0.0
CU,ISP,burke.com,Salazar-Ball,5,2,1742130258.0,False,False,0,0.0
HU,Fixed Line ISP,patel-stanley.com,"Simmons, Meadows and Griffin",1,9,1740574686.0,True,False,0,0.0
CH,Fixed Line ISP,holland.info,Manning Group,9,7,1736583930.0,True,False,0,0.0
TJ,Data Center/Web Hosting/Transit,hamilton.info,Green-Wright,2,6,1736973478.0,False,True,20,0.0
SO,Fixed Line ISP,hernandez.com,"Ramirez, Strickland and Washington",5,0,1736556121.0,True,False,0,0.0
IN,Business,morton.biz,Hill Inc,7,9,1737048677.0,False,True,20,0.0
AE,Residential,vargas.com,"Mitchell, Nelson and Flores",0,4,1739441039.0,False,True,20,0.0
TV,Data Center/Web Hosting/Transit,keith-sanchez.info,"Miller, Hernandez and Reyes",0,9,1739579353.0,True,True,20,0.0
NP,Data Center/Web Hosting/Transit,bishop.com,Mccarthy Inc,1,8,1738304102.0,False,False,0,0.0
TV,Business,freeman.com,Russell-Daniels,5,5,1739079874.0,True,False,0,0.0
MZ,Business,ramirez-carlson.com,Brown-Wall,8,7,1736682613.0,True,False,0,0.0
ML,ISP,smith.biz,Stein-Silva,3,9,1740165460.0,False,False,0,0.0
GN,Data Center/Web Hosting/Transit,peters-allen.info,"Smith, Gilmore and Johnston",2,0,1738675332.0,False,True,20,0.0
CU,ISP,joseph.com,Smith-Bell,7,9,1742131853.0,False,False,0,0.0
SE,Fixed Line ISP,sullivan.com,Castaneda-Ashley,9,6,1737411578.0,False,True,20,0.0
SA,Data Center/Web Hosting/Transit,perkins.biz,Medina-Navarro,8,2,1739460755.0,False,False,0,0.0
BW,Data Center/Web Hosting/Transit,pierce.com,"Hurst, Freeman and Nelson",4,8,1738256072.0,True,False,0,0.0
TW,Residential,hall-griffith.com,Johnson-Rogers,8,5,1739556632.0,False,True,20,0.0
BE,Data Center/Web Hosting/Transit,newton.com,"Yates, Ramsey and Pittman",1,4,1737892847.0,True,True,20,0.0
CG,Fixed Line ISP,robinson.com,Hooper PLC,2,7,1742820938.0,False,True,20,0.0
DE,ISP,lawrence.com,Meadows PLC,6,7,1736675707.0,True,False,0,0.0
YE,ISP,phillips.com,"Alvarado, Miller and Patterson",6,2,1736428305.0,True,True,20,0.0
DJ,Residential,smith-ferguson.com,White-Green,5,1,1736991973.0,True,True,20,0.0
KZ,Fixed Line ISP,mccann.com,Lewis-Murphy,5,1,1742444413.0,True,True,20,0.0
NO,ISP,raymond.com,Ramirez-Bean,1,4,1741424845.0,True,False,0,0.0
UG,Business,andrews.info,King-Miller,9,9,1738221740.0,False,True,20,0.0
BI,Fixed Line ISP,peterson-sheppard.com,Curry Inc,5,6,1742602033.0,True,True,20,0.0
MV,Fixed Line ISP,wilson-jones.info,Walker-Jones,3,7,1741581292.0,False,False,0,0.0
MU,Residential,ray.com,"Williams, Johnson and Wright",2,9,1741515636.0,True,True,20,0.0
UG,ISP,hernandez.com,Howell and Sons,1,7,1740730668.0,False,True,20,0.0
PT,Fixed Line ISP,mcknight.net,Wells Inc,0,7,1736008110.0,True,True,20,0.0
SM,ISP,obrien-gibbs.com,"Gould, Marshall and Scott",4,9,1737473525.0,True,False,0,0.0
ID,Business,james.org,Jackson-Lawson,1,2,1742682045.0,False,True,20,0.0
TG,Residential,torres-oliver.org,"Higgins, Strickland and Martin",1,1,1742855257.0,False,True,20,0.0
AG,Business,garcia.com,Rodriguez-Johnson,6,3,1738419532.0,True,True,20,0.0
KZ,Residential,miller.com,Johnston-Odonnell,7,0,1736914030.0,True,True,20,0.0
WS,Fixed Line ISP,ortiz.org,Sanders-Espinoza,9,2,1736434949.0,False,True,20,0.0
CI,Residential,carter-hall.com,Vargas Ltd,7,8,1741635420.0,True,True,20,0.0
KZ,Data Center/Web Hosting/Transit,heath.com,Garcia LLC,3,6,1737752010.0,True,True,20,0.0
SO,ISP,lawrence.com,"Burke, Martinez and Riggs",0,6,1738653986.0,False,False,0,0.0
GB,ISP,walker.com,Reed Group,6,0,1738993739.0,True,False,0,0.0
IQ,Data Center/Web Hosting/Transit,brown.org,"Wood, Hunter and Peterson",0,6,1739977011.0,True,False,0,0.0
BA,Business,holloway.info,Short-Garcia,3,9,1736080427.0,False,True,20,0.0
LV,Data Center/Web Hosting/Transit,torres.net,Reid-Poole,7,6,1741350425.0,True,False,0,0.0
CG,Fixed Line ISP,kim-george.biz,"Hernandez, Thompson and Boyd",1,3,1738176657.0,False,True,20,0.0
KE,Fixed Line ISP,morris.org,"Nelson, Morton and Medina",5,6,1737852237.0,False,True,20,0.0
NZ,ISP,sampson.com,Marshall-Petersen,5,7,1742549210.0,True,True,20,0.0
DJ,Fixed Line ISP,williams.info,"Adams, Christian and Rivas",8,2,1737128308.0,True,False,0,0.0
PH,ISP,white-richards.info,Ramirez Group,4,9,1735930535.0,False,False,0,0.0
AD,Data Center/Web Hosting/Transit,harrison.com,Christensen PLC,9,1,1739062087.0,False,True,20,0.0
WS,Data Center/Web Hosting/Transit,santiago-hodge.com,"Barnett, Rogers and Snyder",3,6,1742838715.0,True,True,20,0.0
WS,Data Center/Web Hosting/Transit,steele-roberts.biz,White-Lewis,4,4,1739463138.0,False,False,0,0.0
IN,ISP,johnson.com,Peterson-Beard,9,4,1740333478.0,True,False,0,0.0
SC,Data Center/Web Hosting/Transit,hancock-bryan.com,"Beard, Peters and Black",4,4,1741945136.0,False,False,0,0.0
EE,Data Center/Web Hosting/Transit,booth.net,Miller Ltd,7,6,1740284548.0,False,False,0,0.0
SD,Business,dean-jimenez.info,Freeman-Chang,9,8,1737765715.0,False,False,0,0.0
CD,Data Center/Web Hosting/Transit,harris.com,"Alvarez, Joseph and West",7,7,1736464413.0,True,False,0,0.0
YE,Fixed Line ISP,kim-wolfe.com,Davis and Sons,1,5,1739545699.0,False,False,0,0.0
KG,ISP,dudley.com,Holt-Torres,6,6,1736524660.0,False,True,20,0.0
DZ,Business,moore.com,"Wood, Tran and Cooper",7,8,1742413374.0,False,True,20,0.0
SD,Residential,gay.info,"Pierce, Bell and Chavez",5,5,1742328758.0,False,False,0,0.0
UZ,ISP,holland.info,King-Martinez,4,0,1736842469.0,True,False,0,0.0
FJ,Fixed Line ISP,carter.info,Stewart Ltd,8,3,1736688623.0,False,True,20,0.0
DE,ISP,sanchez-arnold.biz,"Tapia, Vaughn and Lee",2,7,1735770101.0,True,False,0,0.0
MR,Fixed Line ISP,weeks.com,"Washington, Hardy and Bray",9,6,1736187118.0,False,True,20,0.0
DK,Fixed Line ISP,hill.com,"Carlson, Hooper and Wall",3,2,1742635467.0,False,True,20,0.0
SR,Residential,adams.org,Perez-White,8,9,1742220967.0,True,False,0,0.0
SM,ISP,duarte.net,Erickson and Sons,5,2,1737534488.0,True,True,20,0.0
AD,Residential,reed-arnold.net,Williams-Brown,7,2,1736766318.0,False,False,0,0.0
US,Residential,gibson-morris.com,Terry-Martinez,6,0,1737331860.0,False,False,0,0.0
LI,ISP,allen.biz,Garcia-Smith,1,9,1742579273.0,False,True,20,0.0
RW,Data Center/Web Hosting/Transit,flores.biz,Harrison-Alexander,2,0,1739030123.0,True,True,20,0.0
AM,Data Center/Web Hosting/Transit,mcneil-sparks.com,Sheppard LLC,0,5,1738792373.0,False,True,20,0.0
CG,Residential,hanna-martinez.org,Wilson-Jones,8,0,1741426778.0,True,False,0,0.0
ML,Business,kane-sawyer.info,Jones-Soto,6,4,1740957119.0,False,False,0,0.0
KP,Residential,fox.com,Hernandez PLC,0,3,1743534748.0,True,False,0,0.0
GY,Residential,thomas.com,Miller-Wright,2,4,1741077809.0,True,False,0,0.0
BG,Residential,harrington-baker.org,"Duran, Obrien and Gibbs",3,6,1736374773.0,True,False,0,0.0
GY,Data Center/Web Hosting/Transit,sanders.net,Rowe Group,3,5,1740554686.0,False,False,0,0.0
TN,Data Center/Web Hosting/Transit,finley-sims.info,Kerr-Evans,4,8,1740586520.0,False,False,0,0.0
BR,Data Center/Web Hosting/Transit,johnson.com,"Branch, Torres and Oliver",2,5,1737840944.0,True,True,20,0.0
BS,Residential,francis.com,"Choi, Garcia and Farmer",2,8,1743365748.0,True,False,0,0.0
ES,Business,padilla.com,"Clark, Guerrero and Moore",0,3,1742487616.0,True,True,20,0.0
RU,Data Center/Web Hosting/Transit,williams.com,Arnold and Sons,6,0,1736298838.0,False,True,20,0.0
BJ,ISP,brooks-thomas.net,Ortiz Ltd,9,0,1735852673.0,False,False,0,0.0
PS,ISP,knight-sparks.com,"Harrison, Johnson and Roberts",0,9,1736210630.0,False,True,20,0.0
SN,ISP,miller.org,Warner-Gibson,1,6,1737328650.0,True,True,20,0.0
CN,Fixed Line ISP,allen.info,"Hall, Baker and Moody",3,2,1743240485.0,False,True,20,0.0
CN,Residential,king.info,"Guerrero, Peck and Coleman",3,1,1741088730.0,False,False,0,0.0
KM,ISP,byrd-moore.info,"Walker, Hernandez and Baker",4,5,1739389571.0,False,True,20,0.0
PY,Residential,huerta-evans.biz,Jones and Sons,1,5,1742458689.0,True,False,0,0.0
SY,ISP,wright.biz,Larson-Holloway,3,6,1736750181.0,False,False,0,0.0
DM,Business,rodriguez-james.com,Gonzales-Harrison,0,4,1736441372.0,False,False,0,0.0
IN,Residential,phillips.biz,Lyons-Bender,1,7,1743262144.0,False,True,20,0.0
SM,ISP,smith-grimes.com,"Fernandez, Kim and George",0,6,1742777261.0,False,True,20,0.0
UZ,Data Center/Web Hosting/Transit,mcgee.com,Navarro-Munoz,9,1,1742626943.0,False,False,0,0.0
NO,Residential,pham.com,Davis Ltd,9,0,1742455237.0,True,False,0,0.0
GH,Fixed Line ISP,campos.com,"Matthews, Smith and Hubbard",3,8,1738451042.0,True,False,0,0.0
SR,Data Center/Web Hosting/Transit,davis.info,Johnston-Hines,3,4,1736697636.0,True,True,20,0.0
TW,Data Center/Web Hosting/Transit,riley.com,Ruiz Ltd,6,4,1736027962.0,True,True,20,0.0
ZA,Fixed Line ISP,browning.biz,Moon-White,9,9,1743574223.0,False,True,20,0.0
FM,Data Center/Web Hosting/Transit,gonzalez.com,"Graham, Olsen and Costa",8,3,1739536905.0,False,True,20,0.0
FR,Data Center/Web Hosting/Transit,shaw.info,Bailey-Cook,8,1,1736094579.0,True,True,20,0.0
LC,ISP,francis-morgan.com,"Garcia, Martin and Jenkins",4,4,1737078995.0,True,True,20,0.0
KR,ISP,mccarty-taylor.com,Roberts-Landry,9,1,1743421978.0,True,True,20,0.0
MZ,Residential,ramsey.net,"Johnson, Miller and King",0,6,1740483889.0,False,False,0,0.0
SV,Data Center/Web Hosting/Transit,rodriguez.com,"Rodriguez, Figueroa and Sanchez",0,8,1739303379.0,False,True,20,0.0
CF,Data Center/Web Hosting/Transit,garcia.org,Doyle Ltd,5,8,1742562596.0,False,False,0,0.0
MR,Business,johnson-davis.com,"Mcclain, Miller and Henderson",1,5,1741746766.0,True,True,20,0.0
OM,ISP,guzman.net,Davis and Sons,7,0,1738983289.0,True,False,0,0.0
SI,ISP,robinson-lawrence.com,"Guzman, Hoffman and Baldwin",8,5,1739831609.0,True,True,20,0.0
PG,ISP,wolfe.com,"Gardner, Robinson and Lawrence",3,4,1735917115.0,False,True,20,0.0
CL,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,4,3,1738880367.0,False,True,20,0.0
HU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",7,5,1741401005.0,True,False,0,0.0
GR,Data Center/Web Hosting/Transit,baker.com,Garcia-James,2,5,1739248917.0,True,True,20,0.0
BI,Fixed Line ISP,miller-carter.org,Abbott-Munoz,4,5,1737119411.0,False,True,20,0.0
LU,Residential,ray-bush.com,Blair PLC,2,1,1738638891.0,False,False,0,0.0
AO,Data Center/Web Hosting/Transit,perez.com,Dudley Group,9,6,1737470969.0,True,True,20,0.0
TZ,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,2,3,1743289208.0,True,True,20,0.0
TG,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",2,8,1737239737.0,False,False,0,0.0
GT,ISP,zuniga.com,Williams and Sons,6,9,1737976514.0,True,True,20,0.0
TZ,ISP,daniel.net,Galloway-Wyatt,6,1,1738017390.0,True,False,0,0.0
GN,Fixed Line ISP,cohen.com,James Group,6,4,1739411215.0,False,False,0,0.0
AF,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",9,3,1743080495.0,True,False,0,0.0
BN,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",7,8,1736916610.0,False,True,20,0.0
KN,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",4,3,1735960460.0,True,True,20,0.0
ZM,ISP,baker.net,Gray-Mayo,4,7,1740821299.0,False,False,0,0.0
BH,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",3,7,1740863829.0,True,False,0,0.0
GT,Residential,robinson-bright.net,Perez Inc,6,5,1740845379.0,True,True,20,0.0
BJ,ISP,davis-williams.com,Morales-Jones,9,5,1737731592.0,True,True,20,0.0
DZ,Residential,burton.biz,"Walter, Edwards and Rios",3,7,1741099564.0,False,True,20,0.0
CG,Fixed Line ISP,brown.net,Wilkerson-Day,1,9,1738145321.0,True,False,0,0.0
AR,Business,maddox-valencia.com,Baker and Sons,3,8,1739854806.0,True,True,20,0.0
SZ,Data Center/Web Hosting/Transit,le.com,"Hoffman, Baker and Richards",7,4,1739125841.0,False,False,0,0.0
IS,ISP,peterson.com,"Ross, Robinson and Bright",8,0,1743075083.0,True,False,0,0.0
HN,Residential,liu.com,"Snyder, Campos and Callahan",2,0,1740289311.0,False,True,20,0.0
GR,Business,gaines.net,Burton Ltd,6,1,1739688202.0,False,True,20,0.0
CU,Business,gonzalez.net,Carlson-Cruz,8,9,1736181329.0,False,False,0,0.0
LK,ISP,george.com,"Ferrell, Rice and Maddox",3,9,1736405661.0,True,False,0,0.0
CA,ISP,hickman.com,Frazier Inc,9,4,1738016731.0,False,True,20,0.0
GD,Business,allen.com,"Dyer, Potter and Mack",2,3,1738882765.0,True,False,0,0.0
SZ,Data Center/Web Hosting/Transit,dennis.net,Rodriguez-Graham,4,0,1736821019.0,False,True,20,0.0
ST,Data Center/Web Hosting/Transit,anderson.net,Smith-Bowen,0,3,1739186596.0,True,True,20,0.0
BT,Residential,baker.biz,"Baker, Mason and White",2,3,1737342973.0,False,False,0,0.0
UA,Data Center/Web Hosting/Transit,hickman.com,Harrell LLC,7,9,1741060760.0,False,False,0,0.0
NO,Business,collins.info,"Romero, Gonzalez and Brooks",7,3,1743090803.0,True,True,20,0.0
AU,Business,hayes.com,Ryan PLC,3,0,1742357181.0,False,False,0,0.0
AT,Fixed Line ISP,spencer.com,George Group,1,8,1740080648.0,True,False,0,0.0
BW,Business,jones.com,Rodriguez LLC,7,2,1737759802.0,False,True,20,0.0
GM,Data Center/Web Hosting/Transit,palmer.info,Allen-Allen,7,3,1740960951.0,True,False,0,0.0
HT,Residential,ryan.org,"Arroyo, Miller and Tucker",9,4,1742398873.0,False,True,20,0.0
SD,Fixed Line ISP,kennedy.com,Spence PLC,3,6,1740230322.0,False,False,0,0.0
UY,Data Center/Web Hosting/Transit,davis.com,Anderson Group,2,5,1742337453.0,True,True,20,0.0
AR,Residential,jenkins-shields.com,"Martin, Rose and Obrien",1,4,1735833629.0,False,False,0,0.0
TJ,Data Center/Web Hosting/Transit,valdez.com,Hickman Ltd,8,7,1738878426.0,True,False,0,0.0
FJ,Fixed Line ISP,wright.net,"Harris, Collins and Carney",0,0,1742228984.0,True,False,0,0.0
VC,Business,taylor-white.info,"Brooks, Lam and Hayes",6,6,1741653986.0,False,False,0,0.0
CF,Fixed Line ISP,baxter.info,Walker LLC,4,5,1738682250.0,False,False,0,0.0
ME,Business,garcia.com,Chapman and Sons,7,4,1739693684.0,False,False,0,0.0
ST,Fixed Line ISP,house.com,"Robinson, Jones and Welch",3,6,1740237546.0,True,False,0,0.0
NL,ISP,tucker-lewis.biz,Jones Inc,6,2,1742224952.0,True,False,0,0.0
GN,Data Center/Web Hosting/Transit,martin.biz,Jones-Young,4,0,1739735586.0,False,True,20,0.0
PE,Data Center/Web Hosting/Transit,house-glover.com,"Washington, Ryan and Cummings",4,8,1738555767.0,True,False,0,0.0
TZ,ISP,horton-cross.net,"Johnston, Sanchez and Kennedy",8,1,1743325889.0,False,False,0,0.0
IT,Business,higgins.com,Lee-Davis,8,9,1740414825.0,False,False,0,0.0
AF,Data Center/Web Hosting/Transit,fitzgerald.com,Gomez-Jenkins,8,2,1739884180.0,False,False,0,0.0
PS,ISP,woods.com,"Brown, Valdez and Lucas",5,7,1738367613.0,True,False,0,0.0
DJ,Data Center/Web Hosting/Transit,miller.com,Powell LLC,5,9,1738927778.0,True,True,20,0.0
MC,Residential,wilson-zamora.com,Wright and Sons,4,8,1737938378.0,False,True,20,0.0
NO,Business,wheeler.org,"West, Henderson and Ramirez",8,2,1737178204.0,True,False,0,0.0
LV,Residential,mills.com,Baxter Inc,9,5,1735888432.0,False,False,0,0.0
IT,Business,baker.com,Morton-Chase,7,6,1738344738.0,False,False,0,0.0
DE,ISP,stewart-walton.com,Williams PLC,6,0,1740678775.0,True,False,0,0.0
GM,Business,ellis.com,Novak and Sons,6,6,1737507074.0,False,True,20,0.0
LU,Business,medina.com,Russell Group,5,3,1735915615.0,False,False,0,0.0
CA,ISP,mahoney.com,Hancock Inc,4,4,1743184019.0,False,True,20,0.0
BW,Business,mitchell-kim.net,Gray Group,3,7,1742470355.0,False,False,0,0.0
MU,Data Center/Web Hosting/Transit,turner.net,House-Glover,2,3,1742200652.0,False,True,20,0.0
BY,Fixed Line ISP,contreras.com,Henderson-Bernard,2,3,1738026434.0,True,True,20,0.0
MK,ISP,garcia.com,"Stanley, Tucker and Lee",5,7,1736161298.0,True,True,20,0.0
LY,Fixed Line ISP,tran.com,Novak PLC,3,4,1742453280.0,False,False,0,0.0
UY,ISP,watts.net,"Daniels, Adkins and Brown",5,5,1739626575.0,True,False,0,0.0
IN,ISP,king-odonnell.com,"Woods, Calhoun and Schmidt",2,4,1740110999.0,False,False,0,0.0
BD,Residential,walters.com,Yu Inc,3,0,1738668164.0,False,False,0,0.0
ZA,Residential,cook.com,Jones Inc,8,6,1742102538.0,False,False,0,0.0
PK,Business,figueroa.biz,"Hensley, Powell and David",4,5,1740568654.0,False,True,20,0.0
SO,Fixed Line ISP,smith.com,"Sanchez, Wheeler and Harvey",6,1,1737622350.0,True,True,20,0.0
CM,ISP,johnson.biz,Sandoval-Cunningham,9,6,1737008829.0,True,True,20,0.0
MT,Business,williams.com,Donovan-Harris,1,5,1736509787.0,False,False,0,0.0
BR,Data Center/Web Hosting/Transit,clark-wright.com,"Edwards, Baker and Anderson",4,4,1737748975.0,True,True,20,0.0
TG,ISP,deleon-henson.biz,"Evans, Stewart and Walton",8,7,1741179978.0,False,False,0,0.0
KE,Data Center/Web Hosting/Transit,brady.com,Smith PLC,2,4,1737692736.0,True,True,20,0.0
YE,Business,keith.com,"Ferrell, Jones and Lewis",8,1,1737905590.0,False,False,0,0.0
VN,Residential,middleton.com,Anderson-Bailey,5,5,1740146712.0,False,True,20,0.0
ML,Business,moore-haynes.biz,Suarez LLC,3,0,1742517296.0,False,False,0,0.0
TR,Data Center/Web Hosting/Transit,garrison.com,Moore-Bass,6,4,1742307178.0,True,True,20,0.0
FI,ISP,bailey-hoover.com,"Turner, Riggs and Roman",7,5,1743364330.0,True,True,20,0.0
MA,Fixed Line ISP,johnson.biz,"Smith, Montoya and Evans",5,6,1741852708.0,False,True,20,0.0
BJ,Business,ramirez-jones.com,"Garcia, Humphrey and Baker",4,1,1736138795.0,True,False,0,0.0
BD,ISP,may-ross.net,Newton and Sons,5,0,1742079113.0,True,True,20,0.0
HR,Residential,crosby-wilson.com,Campbell-Clark,4,5,1737510357.0,True,True,20,0.0
GT,Residential,carpenter.com,Harris-Walters,7,2,1740499055.0,True,True,20,0.0
JP,Residential,carlson.com,Wagner-King,0,4,1742770799.0,True,False,0,0.0
BR,ISP,obrien-dixon.biz,Davis Group,6,1,1742358797.0,True,True,20,0.0
HT,Business,lee.net,Williams-Cook,9,0,1738928124.0,True,False,0,0.0
BZ,ISP,mcdaniel.com,Walsh LLC,9,0,1738646116.0,True,True,20,0.0
MU,ISP,reynolds-rush.com,Figueroa PLC,1,3,1743514876.0,True,True,20,0.0
IT,Fixed Line ISP,edwards.com,"Patterson, Smith and Jones",8,9,1742709706.0,True,False,0,0.0
PH,Fixed Line ISP,parker.com,"Mckee, Gardner and Davenport",0,1,1742760026.0,True,False,0,0.0
ZW,Business,martinez.com,"Tran, Jordan and Williams",9,0,1737127002.0,True,True,20,0.0
MM,Fixed Line ISP,carroll.com,Nolan-Flynn,5,5,1737147036.0,True,False,0,0.0
DK,Residential,clark-floyd.org,Nolan and Sons,8,3,1737654134.0,False,False,0,0.0
MN,Fixed Line ISP,morris.net,"Wright, Garcia and Deleon",0,9,1740640213.0,False,False,0,0.0
MH,Residential,leon-moyer.com,Dickson-Brady,3,6,1738337413.0,True,True,20,0.0
GE,Business,miller.com,Hancock and Sons,3,5,1742432781.0,True,True,20,0.0
SV,ISP,cardenas.com,Johnson-Doyle,8,4,1741861474.0,True,True,20,0.0
IQ,ISP,drake.com,Patton-Jenkins,4,9,1741521915.0,False,False,0,0.0
ME,Fixed Line ISP,sanchez.org,"Shields, Cochran and Adams",4,1,1738679491.0,False,False,0,0.0
KZ,Residential,gibson.org,"Rodriguez, Brennan and Garrison",5,4,1743336819.0,True,False,0,0.0
KH,Data Center/Web Hosting/Transit,higgins.info,Gonzalez Group,0,8,1740632185.0,True,False,0,0.0
BN,Data Center/Web Hosting/Transit,sanchez-douglas.com,Torres-Pope,0,8,1735906413.0,True,True,20,0.0
UZ,Data Center/Web Hosting/Transit,osborne.com,Walker Ltd,8,1,1741570790.0,True,False,0,0.0
ZW,ISP,holmes.com,Ross LLC,2,6,1741546529.0,True,True,20,0.0
DO,ISP,anderson-marshall.net,Rasmussen LLC,3,9,1738619923.0,False,False,0,0.0
SN,Residential,larson.org,May-Ross,0,3,1740431604.0,True,True,20,0.0
ZA,Fixed Line ISP,mcclain.info,"Rivera, Johnson and Wiley",8,2,1740397673.0,False,True,20,0.0
HN,Data Center/Web Hosting/Transit,manning.info,White-Estes,7,0,1736861840.0,True,False,0,0.0
DK,Residential,walton-larsen.com,Johnson-Carlson,1,2,1740393499.0,True,False,0,0.0
PL,Residential,washington.com,Chandler-Edwards,7,8,1737248818.0,False,False,0,0.0
MU,Fixed Line ISP,nelson.net,"Joyce, Wilson and Lam",6,8,1742688521.0,False,True,20,0.0
IR,Residential,taylor.biz,Scott Ltd,5,6,1742467937.0,True,False,0,0.0
DZ,Fixed Line ISP,hernandez.com,Smith-Frost,0,2,1743065417.0,False,True,20,0.0
